ENSMUSG00000087615	Pnpla1os
ENSMUSG00000103281	Gm37278
ENSMUSG00000103803	Gm37064
ENSMUSG00000102993	Gm37765
ENSMUSG00000103742	Gm38240
ENSMUSG00000103637	Gm38330
ENSMUSG00000102800	Gm37479
ENSMUSG00000103311	Gm38229
ENSMUSG00000111473	RP23-184M4.3
ENSMUSG00000097010	Gm26709
ENSMUSG00000102197	Gm38170
ENSMUSG00000107970	RP23-355N5.6
ENSMUSG00000091021	Gm17300
ENSMUSG00000087465	Gm13905
ENSMUSG00000090370	Gm21989
ENSMUSG00000100932	Gm29459
ENSMUSG00000105730	Gm43838
ENSMUSG00000099847	Gm29458
ENSMUSG00000104186	Gm37819
ENSMUSG00000103027	Gm37684
ENSMUSG00000110382	Gm45287
ENSMUSG00000109948	Gm45288
ENSMUSG00000106817	Gm43441
ENSMUSG00000112448	RP23-337K17.1
ENSMUSG00000112056	RP23-469K15.2
ENSMUSG00000092345	Gm20503
ENSMUSG00000102924	Gm37149
ENSMUSG00000109096	Gm44888
ENSMUSG00000111500	RP23-61B14.3
ENSMUSG00000102064	Gm28625
ENSMUSG00000085124	Gm12766
ENSMUSG00000082646	Gm12732
ENSMUSG00000110672	Gm45786
ENSMUSG00000112695	RP23-447F22.4
ENSMUSG00000084962	Gm11947
ENSMUSG00000110676	Gm45897
ENSMUSG00000084396	Gm14657
ENSMUSG00000110445	Gm45747
ENSMUSG00000101445	Gm28932
ENSMUSG00000104772	Gm43347
ENSMUSG00000105034	Gm43348
ENSMUSG00000105986	Gm43065
ENSMUSG00000024571	Gm16286
ENSMUSG00000087570	Gm13647
ENSMUSG00000098061	Gm26945
ENSMUSG00000104283	Gm37459
ENSMUSG00000102581	Gm37443
ENSMUSG00000102673	Gm37437
ENSMUSG00000102463	1700003N22Rik
ENSMUSG00000103885	Gm37006
ENSMUSG00000081008	Gm13314
ENSMUSG00000103050	Gm38273
ENSMUSG00000083633	Gm13312
ENSMUSG00000100492	Gm28672
ENSMUSG00000104153	Gm38105
ENSMUSG00000104271	Gm37891
ENSMUSG00000102687	Gm37219
ENSMUSG00000102884	Gm37281
ENSMUSG00000107130	Gm43264
ENSMUSG00000110783	RP23-61B14.4
ENSMUSG00000106566	Gm43836
ENSMUSG00000104961	Gm43835
ENSMUSG00000104806	Gm42566
ENSMUSG00000101673	Gm28070
ENSMUSG00000103133	Gm37303
ENSMUSG00000111281	RP23-142F22.2
ENSMUSG00000099982	Gm28670
ENSMUSG00000111822	RP23-142F22.1
ENSMUSG00000086905	Gm13716
ENSMUSG00000110565	Gm45814
ENSMUSG00000103137	Gm37981
ENSMUSG00000098760	Gm27247
ENSMUSG00000104928	Gm42565
ENSMUSG00000105183	Gm42564
ENSMUSG00000087703	Gm15650
ENSMUSG00000103883	Gm37010
ENSMUSG00000108723	Gm44837
ENSMUSG00000095262	Gm21893
ENSMUSG00000106280	Gm42880
ENSMUSG00000110293	Gm45557
ENSMUSG00000105759	Gm42425
ENSMUSG00000101402	Gm28673
ENSMUSG00000102357	Gm38348
ENSMUSG00000086874	Gm13175
ENSMUSG00000102136	Gm37107
ENSMUSG00000086921	Gm13189
ENSMUSG00000106155	Gm43495
ENSMUSG00000102816	Gm37814
ENSMUSG00000100574	Gm28674
ENSMUSG00000108730	Gm45135
ENSMUSG00000107669	Gm44137
ENSMUSG00000102494	Gm36988
ENSMUSG00000101738	Gm29006
ENSMUSG00000102517	Gm38085
ENSMUSG00000083835	Gm11898
ENSMUSG00000081407	Gm14568
ENSMUSG00000112442	RP23-380K24.4
ENSMUSG00000109665	Gm45458
ENSMUSG00000106177	Gm43491
ENSMUSG00000104886	Gm43000
ENSMUSG00000098729	Gm27200
ENSMUSG00000105526	Gm43490
ENSMUSG00000110411	Gm45457
ENSMUSG00000082974	Gm15129
ENSMUSG00000111937	RP24-284M17.2
ENSMUSG00000112436	RP24-284M17.3
ENSMUSG00000084095	Gm11834
ENSMUSG00000082501	Gm11835
ENSMUSG00000107888	Gm44138
ENSMUSG00000104242	Gm38154
ENSMUSG00000105127	Gm42470
ENSMUSG00000104503	Gm37738
ENSMUSG00000024869	Nudt8
ENSMUSG00000109458	Gm44889
ENSMUSG00000081361	Gm11813
ENSMUSG00000083987	Gm15311
ENSMUSG00000107458	Gm44040
ENSMUSG00000108219	Gm44101
ENSMUSG00000086107	Gm16312
ENSMUSG00000099433	Gm28344
ENSMUSG00000086455	Gm11815
ENSMUSG00000109298	Gm44886
ENSMUSG00000109742	Gm45558
ENSMUSG00000108828	Gm44885
ENSMUSG00000103505	Gm38374
ENSMUSG00000109918	Gm45374
ENSMUSG00000107923	Gm43922
ENSMUSG00000108223	Gm43933
ENSMUSG00000108378	Gm44641
ENSMUSG00000104325	Gm37321
ENSMUSG00000103132	Gm37978
ENSMUSG00000103899	Gm37940
ENSMUSG00000086119	Gm2415
ENSMUSG00000104945	Gm42762
ENSMUSG00000109375	Gm44887
ENSMUSG00000104753	Gm43253
ENSMUSG00000104431	Gm37112
ENSMUSG00000103758	Gm37287
ENSMUSG00000108876	Gm44692
ENSMUSG00000107752	Gm43934
ENSMUSG00000107438	Gm43945
ENSMUSG00000090936	Gm17705
ENSMUSG00000101815	Gm29028
ENSMUSG00000100983	Gm29030
ENSMUSG00000099832	Gm29025
ENSMUSG00000101246	Gm29026
ENSMUSG00000101382	Gm28213
ENSMUSG00000086411	Gm14236
ENSMUSG00000112146	RP24-80O9.4
ENSMUSG00000086001	Gm13448
ENSMUSG00000103364	Gm38157
ENSMUSG00000099382	Gm28631
ENSMUSG00000105649	Gm43494
ENSMUSG00000087041	Gm16295
ENSMUSG00000084366	Gm15313
ENSMUSG00000112060	RP23-245C15.4
ENSMUSG00000112713	RP23-276C6.4
ENSMUSG00000112589	RP23-245C15.3
ENSMUSG00000112219	RP23-187C5.3
ENSMUSG00000112641	RP23-231J3.2
ENSMUSG00000112059	RP23-276C6.1
ENSMUSG00000108973	Gm44555
ENSMUSG00000103368	Gm36927
ENSMUSG00000082859	Defa-ps9
ENSMUSG00000111840	RP24-216P6.3
ENSMUSG00000112074	RP23-276C6.3
ENSMUSG00000100705	Gm28227
ENSMUSG00000111663	RP24-216P6.4
ENSMUSG00000110956	RP24-86K19.1
ENSMUSG00000110790	RP23-110E20.5
ENSMUSG00000102905	Gm38266
ENSMUSG00000102011	Gm28930
ENSMUSG00000103691	Gm38019
ENSMUSG00000108604	Gm44850
ENSMUSG00000108531	Gm45108
ENSMUSG00000110341	Gm45424
ENSMUSG00000109731	Gm45425
ENSMUSG00000110265	Gm45331
ENSMUSG00000081432	Gm12593
ENSMUSG00000086660	Gm12594
ENSMUSG00000108794	Gm45195
ENSMUSG00000110922	WI1-1735G24.1
ENSMUSG00000103272	Gm37914
ENSMUSG00000111858	WI1-1735G24.3
ENSMUSG00000111504	RP23-138K22.4
ENSMUSG00000110992	RP23-138K22.5
ENSMUSG00000086519	Gm13393
ENSMUSG00000094204	Gm21915
ENSMUSG00000111801	RP23-138K22.3
ENSMUSG00000090152	Gm16285
ENSMUSG00000109524	Gm44691
ENSMUSG00000102349	Gm37376
ENSMUSG00000111386	RP23-58N8.7
ENSMUSG00000108893	Gm44927
ENSMUSG00000109400	Gm44533
ENSMUSG00000109461	Gm44848
ENSMUSG00000108890	Gm44847
ENSMUSG00000110028	Gm45385
ENSMUSG00000108983	Gm44926
ENSMUSG00000092267	Gm20417
ENSMUSG00000108993	Gm44846
ENSMUSG00000109153	Gm44534
ENSMUSG00000105518	Gm42674
ENSMUSG00000103977	Gm37071
ENSMUSG00000109412	Gm44535
ENSMUSG00000104606	Gm43409
ENSMUSG00000102540	Gm38134
ENSMUSG00000085267	Gm14235
ENSMUSG00000107266	Gm43698
ENSMUSG00000094638	Gm21972
ENSMUSG00000105019	Gm43547
ENSMUSG00000081340	Gm12275
ENSMUSG00000102501	Gm37372
ENSMUSG00000083447	Gm11904
ENSMUSG00000106832	Gm42632
ENSMUSG00000080958	Gm11902
ENSMUSG00000086473	Gm16265
ENSMUSG00000083813	Gm15502
ENSMUSG00000104373	Gm37511
ENSMUSG00000082079	Dnmt3c-ps
ENSMUSG00000103470	Gm38184
ENSMUSG00000105900	Gm43240
ENSMUSG00000102643	Gm37547
ENSMUSG00000103064	Gm36968
ENSMUSG00000102842	Gm38035
ENSMUSG00000104418	Gm37070
ENSMUSG00000109287	Gm44713
ENSMUSG00000103982	Gm37451
ENSMUSG00000084163	Gm11901
ENSMUSG00000102328	Gm37793
ENSMUSG00000102784	Gm38251
ENSMUSG00000108579	Gm45154
ENSMUSG00000099871	Gm21742
ENSMUSG00000108553	Gm44880
ENSMUSG00000112114	RP23-65M10.1
ENSMUSG00000083135	Gm11504
ENSMUSG00000097817	Gm26810
ENSMUSG00000112341	RP23-65M10.2
ENSMUSG00000097994	Gm26982
ENSMUSG00000108154	Gm44033
ENSMUSG00000112720	RP23-455M6.1
ENSMUSG00000108195	Gm44415
ENSMUSG00000108143	Gm44414
ENSMUSG00000104569	Gm43054
ENSMUSG00000108335	Gm45215
ENSMUSG00000097120	Gm26887
ENSMUSG00000108308	Gm45218
ENSMUSG00000103593	Gm37352
ENSMUSG00000093456	Gm20662
ENSMUSG00000102576	Gm37875
ENSMUSG00000108328	Gm45196
ENSMUSG00000103466	Gm37247
ENSMUSG00000097296	Gm26532
ENSMUSG00000106536	Gm42508
ENSMUSG00000107683	Gm44139
ENSMUSG00000106812	Gm28563
ENSMUSG00000099586	Gm28222
ENSMUSG00000109200	Gm44969
ENSMUSG00000111966	RP23-58B7.2
ENSMUSG00000103372	Gm37237
ENSMUSG00000102354	Gm38350
ENSMUSG00000108053	Gm43890
ENSMUSG00000112242	RP23-58B7.6
ENSMUSG00000101879	Gm28820
ENSMUSG00000107980	Gm44142
ENSMUSG00000099412	Gm28223
ENSMUSG00000104745	Gm43073
ENSMUSG00000108751	Gm45217
ENSMUSG00000100154	Gm29052
ENSMUSG00000091425	Gm17118
ENSMUSG00000083687	Gm15154
ENSMUSG00000112573	RP23-187C5.4
ENSMUSG00000103291	Gm38235
ENSMUSG00000099601	Gm29671
ENSMUSG00000101704	Gm21878
ENSMUSG00000087319	Gm15907
ENSMUSG00000101349	Gm28162
ENSMUSG00000083958	Gm12601
ENSMUSG00000105691	Gm42876
ENSMUSG00000083237	Gm11698
ENSMUSG00000086193	Gm11508
ENSMUSG00000086633	Gm16081
ENSMUSG00000109244	Gm44751
ENSMUSG00000106810	Gm43600
ENSMUSG00000087127	Gm12756
ENSMUSG00000085237	Gm15406
ENSMUSG00000085639	Gm15410
ENSMUSG00000108006	Gm44418
ENSMUSG00000086187	Gm12860
ENSMUSG00000107865	Gm44417
ENSMUSG00000107436	Gm44416
ENSMUSG00000085176	Gm15397
ENSMUSG00000085456	Gm15398
ENSMUSG00000110389	Gm45579
ENSMUSG00000105207	Gm42927
ENSMUSG00000087272	Gm15409
ENSMUSG00000111794	RP23-138K22.1
ENSMUSG00000106892	Gm42791
ENSMUSG00000109278	Gm45144
ENSMUSG00000105719	Gm42872
ENSMUSG00000102657	Gm37899
ENSMUSG00000108559	Gm44782
ENSMUSG00000098202	B830012L14Rik
ENSMUSG00000086014	Gm16095
ENSMUSG00000111189	RP23-138K22.2
ENSMUSG00000107428	Gm44154
ENSMUSG00000100952	Gm28545
ENSMUSG00000112351	RP24-460M18.2
ENSMUSG00000084032	Gm12991
ENSMUSG00000107272	Gm42730
ENSMUSG00000109112	Gm44544
ENSMUSG00000085693	Gm13371
ENSMUSG00000109754	Gm45423
ENSMUSG00000089697	Gm15947
ENSMUSG00000104437	Gm37424
ENSMUSG00000102731	Gm38261
ENSMUSG00000082449	Gm15244
ENSMUSG00000099730	Gm28547
ENSMUSG00000103249	Gm38088
ENSMUSG00000109199	Gm44996
ENSMUSG00000109327	Gm44995
ENSMUSG00000109576	Gm44704
ENSMUSG00000111365	RP23-159E10.1
ENSMUSG00000083945	Gm15242
ENSMUSG00000084391	Gm13967
ENSMUSG00000087545	Gm13966
ENSMUSG00000086656	Gm15701
ENSMUSG00000107998	Gm44018
ENSMUSG00000102145	Gm38056
ENSMUSG00000105556	Gm43080
ENSMUSG00000106859	Gm42737
ENSMUSG00000107206	Gm42736
ENSMUSG00000102831	Gm37382
ENSMUSG00000103434	Gm36993
ENSMUSG00000111796	RP24-294A16.4
ENSMUSG00000112105	RP23-36K2.5
ENSMUSG00000104412	Gm37798
ENSMUSG00000105243	Gm43444
ENSMUSG00000104749	Gm42926
ENSMUSG00000086617	Gm11635
ENSMUSG00000101313	Gm29219
ENSMUSG00000101320	Gm28529
ENSMUSG00000081944	Gm12276
ENSMUSG00000090040	Gm16232
ENSMUSG00000086310	Gm12278
ENSMUSG00000090017	Gm16213
ENSMUSG00000105894	Gm42710
ENSMUSG00000100478	Gm29632
ENSMUSG00000101083	Gm29631
ENSMUSG00000108037	Gm44597
ENSMUSG00000086641	Gm13663
ENSMUSG00000108267	Gm44190
ENSMUSG00000104321	Gm37318
ENSMUSG00000108938	Gm44583
ENSMUSG00000085448	Gm13963
ENSMUSG00000085508	Gm13965
ENSMUSG00000102977	Gm37346
ENSMUSG00000104224	Gm37693
ENSMUSG00000108137	Gm44053
ENSMUSG00000086041	Gm12869
ENSMUSG00000082934	Gm13887
ENSMUSG00000109366	Gm44698
ENSMUSG00000103937	Gm37186
ENSMUSG00000107693	Gm44312
ENSMUSG00000107398	Gm44306
ENSMUSG00000109164	Gm45085
ENSMUSG00000084180	Gm15237
ENSMUSG00000100470	Gm29479
ENSMUSG00000102377	Gm37974
ENSMUSG00000102547	Gm38136
ENSMUSG00000101338	Gm28139
ENSMUSG00000103658	Gm37201
ENSMUSG00000103675	Gm37991
ENSMUSG00000112247	RP24-395H7.2
ENSMUSG00000103842	Gm37808
ENSMUSG00000102139	Gm37109
ENSMUSG00000103751	Gm37283
ENSMUSG00000111953	RP23-193J20.6
ENSMUSG00000112057	RP23-464F18.1
ENSMUSG00000112202	RP24-395H7.3
ENSMUSG00000082698	Gm15316
ENSMUSG00000109071	Gm44840
ENSMUSG00000112159	RP24-395H7.4
ENSMUSG00000106346	Gtpbp4-ps6
ENSMUSG00000082839	Gm14588
ENSMUSG00000082091	Gm13922
ENSMUSG00000112383	RP23-18K14.3
ENSMUSG00000112425	RP23-18K14.1
ENSMUSG00000112514	RP23-18K14.2
ENSMUSG00000112379	RP23-18K14.4
ENSMUSG00000104801	Gm43834
ENSMUSG00000112267	RP23-9F3.5
ENSMUSG00000105146	Gm43861
ENSMUSG00000091160	Gm17133
ENSMUSG00000103248	Gm38087
ENSMUSG00000087089	Gm12160
ENSMUSG00000087373	Gm15892
ENSMUSG00000092356	Gm20532
ENSMUSG00000108636	Gm44650
ENSMUSG00000112462	RP24-208F10.4
ENSMUSG00000097921	Gm26576
ENSMUSG00000099716	Gm29082
ENSMUSG00000101794	Gm29217
ENSMUSG00000100394	Gm28791
ENSMUSG00000103241	Gm38089
ENSMUSG00000101529	Gm29636
ENSMUSG00000110681	Gm45796
ENSMUSG00000106675	Gm43798
ENSMUSG00000106645	Gm42643
ENSMUSG00000112652	RP23-231J3.5
ENSMUSG00000078430	Gm10936
ENSMUSG00000081085	Gm13463
ENSMUSG00000083260	Gm13460
ENSMUSG00000099335	Gm29635
ENSMUSG00000112546	RP24-427L24.1
ENSMUSG00000112890	RP24-427L24.2
ENSMUSG00000090636	Gm17069
ENSMUSG00000105314	Ranbp2-ps11
ENSMUSG00000103814	Gm38007
ENSMUSG00000087374	Gm15457
ENSMUSG00000102460	Gm38197
ENSMUSG00000103870	Gm38362
ENSMUSG00000104079	Gm37024
ENSMUSG00000112876	RP24-427L24.4
ENSMUSG00000108526	Gm45828
ENSMUSG00000103738	Gm37652
ENSMUSG00000112799	RP24-427L24.5
ENSMUSG00000104486	Gm38066
ENSMUSG00000103256	Gm37647
ENSMUSG00000109142	Gm44600
ENSMUSG00000110751	RP23-186B12.3
ENSMUSG00000085599	Gm13449
ENSMUSG00000097218	Gm26552
ENSMUSG00000081594	Gm15467
ENSMUSG00000092474	Gm20478
ENSMUSG00000080714	Gm14602
ENSMUSG00000111944	RP23-2N7.5
ENSMUSG00000107136	Gm42466
ENSMUSG00000086556	Gm15444
ENSMUSG00000107041	Gm42735
ENSMUSG00000112310	RP23-182F9.7
ENSMUSG00000112518	RP23-2N7.2
ENSMUSG00000108574	Gm44981
ENSMUSG00000084312	Gm13122
ENSMUSG00000107466	Gm44425
ENSMUSG00000110969	RP24-67M24.3
ENSMUSG00000101526	Gm28622
ENSMUSG00000098748	Gm27189
ENSMUSG00000107544	Gm44426
ENSMUSG00000098272	Gm27233
ENSMUSG00000109743	Gm45255
ENSMUSG00000108959	Gm44697
ENSMUSG00000112187	RP23-2N7.3
ENSMUSG00000112567	RP23-2N7.4
ENSMUSG00000091713	Gm17126
ENSMUSG00000082963	Gm12465
ENSMUSG00000107286	Gm43788
ENSMUSG00000106912	Gm43785
ENSMUSG00000106798	Gm43275
ENSMUSG00000109612	Gm45253
ENSMUSG00000111970	RP24-462I5.1
ENSMUSG00000087016	Gm15979
ENSMUSG00000112597	RP24-462I5.2
ENSMUSG00000101873	Gm28546
ENSMUSG00000109912	Gm45245
ENSMUSG00000100203	Gm21924
ENSMUSG00000105004	Gm43075
ENSMUSG00000079323	Gm20661
ENSMUSG00000105294	Gm43304
ENSMUSG00000108818	Gm44869
ENSMUSG00000099807	Gm28771
ENSMUSG00000101435	Gm28772
ENSMUSG00000109356	Gm45118
ENSMUSG00000101467	Gm28662
ENSMUSG00000099501	Gm29662
ENSMUSG00000109397	Gm45117
ENSMUSG00000104091	Gm37317
ENSMUSG00000104918	Gm42944
ENSMUSG00000112474	RP23-464F18.3
ENSMUSG00000092218	Gm20529
ENSMUSG00000086226	Gm12660
ENSMUSG00000110366	Gm45885
ENSMUSG00000086783	Gm14262
ENSMUSG00000092480	Gm20495
ENSMUSG00000110738	RP24-295J1.1
ENSMUSG00000099991	Gm29660
ENSMUSG00000101358	Gm29661
ENSMUSG00000108875	Gm45064
ENSMUSG00000108436	Gm44851
ENSMUSG00000093577	Gm20632
ENSMUSG00000104099	Gm37312
ENSMUSG00000085476	Gm12162
ENSMUSG00000111662	RP23-158E1.3
ENSMUSG00000101513	Gm28853
ENSMUSG00000089690	Gm16569
ENSMUSG00000070392	Gm20634
ENSMUSG00000093553	Gm20633
ENSMUSG00000101809	Gm28852
ENSMUSG00000102689	Gm37217
ENSMUSG00000099841	Gm28855
ENSMUSG00000082933	Gm14811
ENSMUSG00000099573	Gm28854
ENSMUSG00000112394	CAAA01052029.1
ENSMUSG00000102104	Gm28858
ENSMUSG00000110867	RP23-311C13.3
ENSMUSG00000108668	Gm45019
ENSMUSG00000102943	Gm37550
ENSMUSG00000108626	Gm45018
ENSMUSG00000110075	Gm45305
ENSMUSG00000110417	Gm45306
ENSMUSG00000100795	Gm29208
ENSMUSG00000108795	Gm45121
ENSMUSG00000107115	Gm43052
ENSMUSG00000109682	Gm45307
ENSMUSG00000107116	Gm43274
ENSMUSG00000107364	Gm43051
ENSMUSG00000112728	RP23-326O5.4
ENSMUSG00000112796	RP23-326O5.5
ENSMUSG00000102370	Gm37973
ENSMUSG00000112399	RP23-181A24.4
ENSMUSG00000111722	RP24-131G14.10
ENSMUSG00000112081	RP23-181A24.5
ENSMUSG00000109150	Gm45793
ENSMUSG00000102491	Gm36986
ENSMUSG00000106434	Gm42990
ENSMUSG00000101817	Gm28288
ENSMUSG00000109908	Gm45535
ENSMUSG00000103061	Gm36970
ENSMUSG00000111692	RP23-186O3.13
ENSMUSG00000103940	Gm38227
ENSMUSG00000112371	RP23-222O23.2
ENSMUSG00000101332	Gm28240
ENSMUSG00000105228	Gm43340
ENSMUSG00000112352	RP23-250H23.1
ENSMUSG00000101596	Gm28182
ENSMUSG00000104776	Gm43691
ENSMUSG00000106035	Gm43545
ENSMUSG00000093662	Gm20649
ENSMUSG00000102109	Gm29563
ENSMUSG00000108753	Gm45094
ENSMUSG00000097253	Gm26770
ENSMUSG00000107753	Gm44371
ENSMUSG00000108333	Gm45095
ENSMUSG00000108486	Gm44836
ENSMUSG00000107062	Gm43580
ENSMUSG00000112476	RP23-181A24.6
ENSMUSG00000083603	Gm14810
ENSMUSG00000110957	RP23-158E1.5
ENSMUSG00000097030	Gm26693
ENSMUSG00000110989	RP24-201N16.3
ENSMUSG00000109807	Gm45244
ENSMUSG00000097108	Gm26581
ENSMUSG00000105382	Gm43339
ENSMUSG00000108648	Gm44674
ENSMUSG00000108388	Gm44673
ENSMUSG00000082745	Gm15181
ENSMUSG00000093656	Gm20628
ENSMUSG00000081129	Gm14605
ENSMUSG00000097586	Gm26528
ENSMUSG00000110383	Gm45580
ENSMUSG00000100348	Gm28063
ENSMUSG00000106108	Gm43221
ENSMUSG00000050936	Gm42743
ENSMUSG00000112623	RP23-287L13.2
ENSMUSG00000109961	Gm45582
ENSMUSG00000112842	RP23-287L13.3
ENSMUSG00000103135	Gm37979
ENSMUSG00000102892	Gm37854
ENSMUSG00000104457	Gm37826
ENSMUSG00000104349	Gm37692
ENSMUSG00000103907	Gm37498
ENSMUSG00000092185	Gm20416
ENSMUSG00000108739	Gm45096
ENSMUSG00000108657	Gm45097
ENSMUSG00000083214	Gm11912
ENSMUSG00000108624	Gm45091
ENSMUSG00000107605	Gm44117
ENSMUSG00000086816	Gm16726
ENSMUSG00000081011	Gm11913
ENSMUSG00000108346	Gm44980
ENSMUSG00000105349	Gm43604
ENSMUSG00000104759	Ranbp2-ps12
ENSMUSG00000101971	Gm28246
ENSMUSG00000111070	RP23-284E19.12
ENSMUSG00000108720	Gm44672
ENSMUSG00000107962	Gm43980
ENSMUSG00000110222	Gm45581
ENSMUSG00000105410	Gtpbp4-ps7
ENSMUSG00000106158	Gm43216
ENSMUSG00000104315	Gm37906
ENSMUSG00000103783	Gm37522
ENSMUSG00000112721	RP24-485I12.3
ENSMUSG00000105159	Gm42988
ENSMUSG00000085725	Gm15873
ENSMUSG00000081893	Gm13273
ENSMUSG00000083060	Gm14533
ENSMUSG00000110351	Gm45583
ENSMUSG00000106174	Gm43235
ENSMUSG00000110338	Gm45584
ENSMUSG00000109680	Gm45585
ENSMUSG00000109689	Gm45646
ENSMUSG00000110297	Gm45647
ENSMUSG00000108225	Gm43926
ENSMUSG00000086297	Gm15632
ENSMUSG00000081551	Gm14654
ENSMUSG00000107415	Gm43929
ENSMUSG00000101861	Gm29450
ENSMUSG00000111275	RP24-174I18.3
ENSMUSG00000105933	Gm43260
ENSMUSG00000103896	Gm37128
ENSMUSG00000105846	Gm43258
ENSMUSG00000105818	Gm43256
ENSMUSG00000104384	Gm37031
ENSMUSG00000104721	Gm42696
ENSMUSG00000104203	Gm37398
ENSMUSG00000108575	Gm45229
ENSMUSG00000108011	Gm44596
ENSMUSG00000111507	RP24-174I18.4
ENSMUSG00000081238	Gm15836
ENSMUSG00000085206	Gm13380
ENSMUSG00000110872	RP23-291C4.1
ENSMUSG00000111680	RP23-291C4.2
ENSMUSG00000101233	Gm29242
ENSMUSG00000110345	Gm45572
ENSMUSG00000111866	RP23-291C4.3
ENSMUSG00000099703	Gm28285
ENSMUSG00000104583	Gm42701
ENSMUSG00000110915	RP24-496O17.9
ENSMUSG00000106432	Gm43259
ENSMUSG00000089732	Olfr1118
ENSMUSG00000105148	Gm42700
ENSMUSG00000111751	RP23-291C4.4
ENSMUSG00000104455	Gm37828
ENSMUSG00000083909	Gm15842
ENSMUSG00000103895	Gm37942
ENSMUSG00000108600	Gm44671
ENSMUSG00000103555	Gm37337
ENSMUSG00000101598	Gm29449
ENSMUSG00000103459	Gm38096
ENSMUSG00000110982	RP24-374N16.7
ENSMUSG00000109735	Gm45667
ENSMUSG00000107903	Gm43930
ENSMUSG00000111537	RP23-337L12.6
ENSMUSG00000108930	Gm44701
ENSMUSG00000100216	Gm21867
ENSMUSG00000108713	Gm44591
ENSMUSG00000099641	Gm29448
ENSMUSG00000060956	Gm10092
ENSMUSG00000107838	Gm45769
ENSMUSG00000086028	Gm12243
ENSMUSG00000085739	Gm15862
ENSMUSG00000102981	Gm38322
ENSMUSG00000108176	Gm43965
ENSMUSG00000099459	Gm28556
ENSMUSG00000081561	Gm12425
ENSMUSG00000097807	Gm26553
ENSMUSG00000083211	Gm13737
ENSMUSG00000108179	Gm44274
ENSMUSG00000108276	Gm44276
ENSMUSG00000107768	Gm44275
ENSMUSG00000101393	Gm29447
ENSMUSG00000104981	Gm43736
ENSMUSG00000109653	Gm45608
ENSMUSG00000081907	Gm13731
ENSMUSG00000100885	Gm29446
ENSMUSG00000106443	Gm42702
ENSMUSG00000106143	Gm43735
ENSMUSG00000087689	Gm15845
ENSMUSG00000104046	Gm37567
ENSMUSG00000105337	Gm43832
ENSMUSG00000102907	Gm38264
ENSMUSG00000097450	Gm26893
ENSMUSG00000097780	Gm26746
ENSMUSG00000108580	Gm44868
ENSMUSG00000107161	Gm43850
ENSMUSG00000092306	Gm20447
ENSMUSG00000112670	RP23-197F5.3
ENSMUSG00000092362	Gm20392
ENSMUSG00000109697	Gm45357
ENSMUSG00000109729	Gm45418
ENSMUSG00000110698	Gm45875
ENSMUSG00000101050	Gm28774
ENSMUSG00000099793	Gm28775
ENSMUSG00000098119	Gm26959
ENSMUSG00000108881	Gm44849
ENSMUSG00000097250	Gm26771
ENSMUSG00000111346	RP23-158K20.4
ENSMUSG00000109314	Gm44699
ENSMUSG00000102201	Gm36956
ENSMUSG00000109307	Gm44700
ENSMUSG00000099876	Gm29650
ENSMUSG00000104954	Gm42694
ENSMUSG00000098204	Gm26984
ENSMUSG00000104588	Gm43666
ENSMUSG00000107527	Gm44239
ENSMUSG00000105476	Gm43740
ENSMUSG00000084219	Gm14876
ENSMUSG00000090327	Gm17111
ENSMUSG00000112291	RP24-485I12.4
ENSMUSG00000089655	Gm16004
ENSMUSG00000101771	Gm28176
ENSMUSG00000103187	Gm37087
ENSMUSG00000108576	Gm44778
ENSMUSG00000106361	Gm43742
ENSMUSG00000087063	Gm15857
ENSMUSG00000112525	RP23-186D15.3
ENSMUSG00000092565	Gm20477
ENSMUSG00000111827	RP23-228J12.2
ENSMUSG00000108023	Gm44245
ENSMUSG00000108297	Gm44167
ENSMUSG00000087053	Gm15082
ENSMUSG00000109929	Gm45268
ENSMUSG00000102496	Gm36989
ENSMUSG00000111120	RP23-60G16.3
ENSMUSG00000080828	Gm14669
ENSMUSG00000110571	Gm45730
ENSMUSG00000102597	Gm38382
ENSMUSG00000084847	Gm15507
ENSMUSG00000092428	Gm20545
ENSMUSG00000101756	Gm29402
ENSMUSG00000092363	Gm20391
ENSMUSG00000107451	Gm44421
ENSMUSG00000101292	Gm29496
ENSMUSG00000107635	Gm44247
ENSMUSG00000092392	Gm20546
ENSMUSG00000085950	Gm13589
ENSMUSG00000110437	Gm45876
ENSMUSG00000100588	Gm29497
ENSMUSG00000102050	Gm29499
ENSMUSG00000107000	Gm43481
ENSMUSG00000103955	Gm37270
ENSMUSG00000099424	Gm28641
ENSMUSG00000096084	Gm21850
ENSMUSG00000110702	Gm45767
ENSMUSG00000083252	Gm13210
ENSMUSG00000108271	Gm44236
ENSMUSG00000111541	RP24-292O2.2
ENSMUSG00000084374	Gm13255
ENSMUSG00000111631	RP23-413J12.1
ENSMUSG00000104731	Gm43249
ENSMUSG00000105245	Gm43076
ENSMUSG00000099510	Gm28501
ENSMUSG00000102448	Gm37101
ENSMUSG00000102651	Gm37080
ENSMUSG00000112823	RP24-255E14.2
ENSMUSG00000111055	RP24-541B4.5
ENSMUSG00000101216	Gm29451
ENSMUSG00000109954	Gm45371
ENSMUSG00000111877	RP24-389J11.1
ENSMUSG00000101080	Gm28633
ENSMUSG00000111183	RP23-283A2.1
